date,location,positive,tested,symptomatic,asymptomatic,sym_unknown,hosp_require,hosp_mild,hosp_severe,hosp_unknown,hosp_waiting,discharged,fatal,vaccinated_1st,vaccinated_2nd,vaccinated_3rd,vaccinated_4th,vaccinated_5th
2021-05-03,Airport,2728,646518,0,0,0,141,0,0,0,0,2584,3,0,0,0,0,0
2021-05-03,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-04,Domestic,604872,11403846,0,0,0,61292,0,1083,0,0,532219,10416,3312048,1044499,0,0,0
2021-05-04,Airport,2739,649034,0,0,0,133,0,0,0,0,2602,4,0,0,0,0,0
2021-05-04,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-05,Domestic,609603,11431592,0,0,0,61715,0,1114,0,0,536321,10466,3321877,1045407,0,0,0
2021-05-05,Airport,2742,649997,0,0,0,128,0,0,0,0,2610,4,0,0,0,0,0
2021-05-05,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-06,Domestic,613355,11498677,0,0,0,61716,0,1098,0,0,539944,10513,3638664,1117583,0,0,0
2021-05-06,Airport,2753,651216,0,0,0,139,0,0,0,0,2610,4,0,0,0,0,0
2021-05-06,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-07,Domestic,618197,11588263,0,0,0,62453,0,1131,0,0,543410,10585,3786526,1172490,0,0,0
2021-05-07,Airport,2782,652907,0,0,0,161,0,0,0,0,2617,4,0,0,0,0,0
2021-05-07,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-08,Domestic,623703,11698021,0,0,0,63315,0,1131,0,0,548641,10698,3849618,1180160,0,0,0
2021-05-08,Airport,2804,654484,0,0,0,163,0,0,0,0,2637,4,0,0,0,0,0
2021-05-08,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-09,Domestic,630197,11769022,0,0,0,64966,0,1144,0,0,552740,10819,3925418,1188380,0,0,0
2021-05-09,Airport,2815,656471,0,0,0,165,0,0,0,0,2646,4,0,0,0,0,0
2021-05-09,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-10,Domestic,637210,11810360,0,0,0,67038,0,1152,0,0,556883,10872,4186755,1285342,0,0,0
2021-05-10,Airport,2819,658364,0,0,0,160,0,0,0,0,2655,4,0,0,0,0,0
2021-05-10,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-11,Domestic,642970,11941037,0,0,0,68061,0,1176,0,0,561452,10937,4410626,1408850,0,0,0
2021-05-11,Airport,2832,660927,0,0,0,167,0,0,0,0,2661,4,0,0,0,0,0
2021-05-11,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-12,Domestic,648851,12038075,0,0,0,69255,0,1189,0,0,565876,11060,4657079,1561311,0,0,0
2021-05-12,Airport,2836,662034,0,0,0,165,0,0,0,0,2667,4,0,0,0,0,0
2021-05-12,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-13,Domestic,655777,12125148,0,0,0,70104,0,1214,0,0,571211,11161,4910574,1739334,0,0,0
2021-05-13,Airport,2837,663734,0,0,0,146,0,0,0,0,2687,4,0,0,0,0,0
2021-05-13,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-14,Domestic,662688,12247650,0,0,0,71144,0,1209,0,0,576736,11251,5146842,1933824,0,0,0
2021-05-14,Airport,2844,665475,0,0,0,145,0,0,0,0,2695,4,0,0,0,0,0
2021-05-14,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-15,Domestic,668979,12347326,0,0,0,72760,0,1231,0,0,582055,11361,5286667,1968950,0,0,0
2021-05-15,Airport,2847,667089,0,0,0,143,0,0,0,0,2700,4,0,0,0,0,0
2021-05-15,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-16,Domestic,675121,12414194,0,0,0,73424,0,1223,0,0,587319,11459,5476939,1993243,0,0,0
2021-05-16,Airport,2852,669400,0,0,0,138,0,0,0,0,2710,4,0,0,0,0,0
2021-05-16,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-17,Domestic,680292,12450142,0,0,0,73235,0,1227,0,0,592451,11504,5822567,2261330,0,0,0
2021-05-17,Airport,2868,671498,0,0,0,153,0,0,0,0,2711,4,0,0,0,0,0
2021-05-17,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-18,Domestic,684939,12545567,0,0,0,70565,0,1235,0,0,599618,11587,6175108,2485289,0,0,0
2021-05-18,Airport,2871,673903,0,0,0,144,0,0,0,0,2723,4,0,0,0,0,0
2021-05-18,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-19,Domestic,689816,12631919,0,0,0,68228,0,1293,0,0,606339,11847,6576650,2737037,0,0,0
2021-05-19,Airport,2871,674926,0,0,0,135,0,0,0,0,2732,4,0,0,0,0,0
2021-05-19,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-20,Domestic,695360,12781153,0,0,0,66835,0,1288,0,0,612524,11936,6985360,2874483,0,0,0
2021-05-20,Airport,2879,676185,0,0,0,90,0,0,0,0,2785,4,0,0,0,0,0
2021-05-20,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-21,Domestic,701255,12878440,0,0,0,66721,0,1294,0,0,618796,12042,7369863,3084591,0,0,0
2021-05-21,Airport,2869,677707,0,0,0,88,0,0,0,0,2797,4,0,0,0,0,0
2021-05-21,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-22,Domestic,706620,12995585,0,0,0,65752,0,1303,0,0,625696,12148,7657984,3127506,0,0,0
2021-05-22,Airport,2892,679220,0,0,0,77,0,0,0,0,2811,4,0,0,0,0,0
2021-05-22,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-23,Domestic,711360,13062168,0,0,0,64765,0,1304,0,0,631273,12232,7985480,3155467,0,0,0
2021-05-23,Airport,2899,681295,0,0,0,80,0,0,0,0,2815,4,0,0,0,0,0
2021-05-23,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-24,Domestic,715940,13097431,0,0,0,63968,0,1300,0,0,637057,12308,8576457,3359589,0,0,0
2021-05-24,Airport,2909,683140,0,0,0,90,0,0,0,0,2815,4,0,0,0,0,0
2021-05-24,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-25,Domestic,718984,13189047,0,0,0,61541,0,1294,0,0,642319,12394,9189634,3422633,0,0,0
2021-05-25,Airport,2913,685727,0,0,0,86,0,0,0,0,2823,4,0,0,0,0,0
2021-05-25,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-26,Domestic,722605,13259092,0,0,0,60260,0,1413,0,0,647273,12493,9865032,3484492,0,0,0
2021-05-26,Airport,2916,686826,0,0,0,89,0,0,0,0,2823,4,0,0,0,0,0
2021-05-26,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-27,Domestic,726912,13346181,0,0,0,59210,0,1371,0,0,652354,12597,10512911,3590755,0,0,0
2021-05-27,Airport,2926,688198,0,0,0,69,0,0,0,0,2853,4,0,0,0,0,0
2021-05-27,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-28,Domestic,730936,13462765,0,0,0,58515,0,1375,0,0,656861,12710,11138448,3715816,0,0,0
2021-05-28,Airport,2936,690113,0,0,0,76,0,0,0,0,2856,4,0,0,0,0,0
2021-05-28,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-29,Domestic,735092,13581288,0,0,0,56022,0,1383,0,0,664062,12815,11617271,3775881,0,0,0
2021-05-29,Airport,2938,691910,0,0,0,69,0,0,0,0,2865,4,0,0,0,0,0
2021-05-29,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-30,Domestic,738713,13638372,0,0,0,55439,0,1347,0,0,668886,12916,12082467,3843610,0,0,0
2021-05-30,Airport,2946,694413,0,0,0,71,0,0,0,0,2871,4,0,0,0,0,0
2021-05-30,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-05-31,Domestic,741524,13668469,0,0,0,53676,0,1349,0,0,672990,12963,12753004,4080716,0,0,0
2021-05-31,Airport,2948,696604,0,0,0,72,0,0,0,0,2872,4,0,0,0,0,0
2021-05-31,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-01,Domestic,743743,13752172,0,0,0,51512,0,1323,0,0,677733,13044,13479031,4295788,0,0,0
2021-06-01,Airport,2955,700144,0,0,0,78,0,0,0,0,2873,4,0,0,0,0,0
2021-06-01,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-02,Domestic,746158,13819566,0,0,0,49400,0,1284,0,0,682468,13136,14232019,4533307,0,0,0
2021-06-02,Airport,2957,701852,0,0,0,71,0,0,0,0,2882,4,0,0,0,0,0
2021-06-02,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-03,Domestic,749213,13896156,0,0,0,46897,0,1227,0,0,687720,13241,14977893,4765089,0,0,0
2021-06-03,Airport,2963,703576,0,0,0,71,0,0,0,0,2888,4,0,0,0,0,0
2021-06-03,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-04,Domestic,752080,14072535,0,0,0,45419,0,1198,0,0,692101,13360,15709354,4986725,0,0,0
2021-06-04,Airport,2970,705460,0,0,0,72,0,0,0,0,2894,4,0,0,0,0,0
2021-06-04,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-05,Domestic,754669,14170832,0,0,0,43211,0,1157,0,0,696828,13445,16335289,5118068,0,0,0
2021-06-05,Airport,2979,707669,0,0,0,77,0,0,0,0,2898,4,0,0,0,0,0
2021-06-05,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-06,Domestic,757325,14225016,0,0,0,42051,0,1131,0,0,700609,13519,16905370,5301050,0,0,0
2021-06-06,Airport,2983,710224,0,0,0,78,0,0,0,0,2901,4,0,0,0,0,0
2021-06-06,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-07,Domestic,759398,14251482,0,0,0,40992,0,1120,0,0,703716,13570,17687557,5629716,0,0,0
2021-06-07,Airport,2988,712411,0,0,0,71,0,0,0,0,2913,4,0,0,0,0,0
2021-06-07,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-08,Domestic,760886,14326616,0,0,0,39005,0,1099,0,0,707280,13641,18499876,5958335,0,0,0
2021-06-08,Airport,2990,715449,0,0,0,65,0,0,0,0,2921,4,0,0,0,0,0
2021-06-08,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-09,Domestic,762613,14388757,0,0,0,37068,0,1055,0,0,710871,12739,19294407,6351696,0,0,0
2021-06-09,Airport,2991,716940,0,0,0,66,0,0,0,0,2921,4,0,0,0,0,0
2021-06-09,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-10,Domestic,764784,14451972,0,0,0,35268,0,1015,0,0,714925,13837,20056770,6745833,0,0,0
2021-06-10,Airport,3009,718466,0,0,0,63,0,0,0,0,2942,4,0,0,0,0,0
2021-06-10,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-11,Domestic,766894,14526685,0,0,0,33943,0,942,0,0,718300,13903,20829976,7111245,0,0,0
2021-06-11,Airport,3011,720290,0,0,0,62,0,0,0,0,2945,4,0,0,0,0,0
2021-06-11,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-12,Domestic,768812,14626535,0,0,0,32235,0,890,0,0,721837,13972,21501462,7390344,0,0,0
2021-06-12,Airport,3013,722323,0,0,0,56,0,0,0,0,2952,5,0,0,0,0,0
2021-06-12,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-13,Domestic,770791,14677832,0,0,0,31250,0,852,0,0,724762,14028,22112279,7708922,0,0,0
2021-06-13,Airport,3016,725161,0,0,0,58,0,0,0,0,2953,5,0,0,0,0,0
2021-06-13,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-14,Domestic,772198,14702891,0,0,0,30530,0,849,0,0,727478,14066,22823360,8255095,0,0,0
2021-06-14,Airport,3018,727600,0,0,0,60,0,0,0,0,2953,5,0,0,0,0,0
2021-06-14,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-15,Domestic,773268,14763205,0,0,0,28228,0,827,0,0,730343,14121,23536490,8818545,0,0,0
2021-06-15,Airport,3024,730947,0,0,0,61,0,0,0,0,2958,5,0,0,0,0,0
2021-06-15,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-16,Domestic,774604,14824418,0,0,0,25809,0,803,0,0,733965,14182,24233593,9434832,0,0,0
2021-06-16,Airport,3024,732562,0,0,0,58,0,0,0,0,2961,5,0,0,0,0,0
2021-06-16,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-17,Domestic,776290,14890404,0,0,0,24317,0,763,0,0,737235,14264,24942346,10043039,0,0,0
2021-06-17,Airport,3033,734511,0,0,0,65,0,0,0,0,2963,5,0,0,0,0,0
2021-06-17,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-18,Domestic,777843,14961010,0,0,0,22969,0,775,0,0,739870,14315,25633742,10624989,0,0,0
2021-06-18,Airport,3040,736506,0,0,0,72,0,0,0,0,2963,5,0,0,0,0,0
2021-06-18,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-19,Domestic,779432,15030019,0,0,0,21134,0,740,0,0,743453,14360,26309281,11073444,0,0,0
2021-06-19,Airport,3044,738859,0,0,0,76,0,0,0,0,2963,5,0,0,0,0,0
2021-06-19,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-20,Domestic,780931,15073032,0,0,0,20257,0,714,0,0,745653,14395,26985247,11515208,0,0,0
2021-06-20,Airport,3054,741809,0,0,0,86,0,0,0,0,2963,5,0,0,0,0,0
2021-06-20,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-21,Domestic,782213,15104446,0,0,0,19778,0,721,0,0,747449,14418,27766642,12149434,0,0,0
2021-06-21,Airport,3059,744101,0,0,0,88,0,0,0,0,2966,5,0,0,0,0,0
2021-06-21,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-22,Domestic,783220,15154290,0,0,0,18722,0,697,0,0,749446,14449,28556011,12817763,0,0,0
2021-06-22,Airport,3063,747185,0,0,0,92,0,0,0,0,2966,5,0,0,0,0,0
2021-06-22,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-23,Domestic,784567,15206904,0,0,0,18119,0,646,0,0,751347,14491,29363135,13520265,0,0,0
2021-06-23,Airport,3068,748599,0,0,0,91,0,0,0,0,2972,5,0,0,0,0,0
2021-06-23,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-24,Domestic,786353,15269252,0,0,0,17907,0,629,0,0,753300,14548,30141801,14227578,0,0,0
2021-06-24,Airport,3072,750300,0,0,0,89,0,0,0,0,2978,5,0,0,0,0,0
2021-06-24,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-25,Domestic,787988,15329672,0,0,0,17910,0,590,0,0,755178,14593,30916505,14939663,0,0,0
2021-06-25,Airport,3079,752301,0,0,0,94,0,0,0,0,2980,5,0,0,0,0,0
2021-06-25,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-26,Domestic,789735,15419331,0,0,0,17349,0,577,0,0,757227,14621,31676933,15535201,0,0,0
2021-06-26,Airport,3082,754682,0,0,0,76,0,0,0,0,3001,5,0,0,0,0,0
2021-06-26,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-27,Domestic,791346,15462476,0,0,0,17210,0,567,0,0,758887,14652,32464052,16083558,0,0,0
2021-06-27,Airport,3096,757993,0,0,0,81,0,0,0,0,3010,5,0,0,0,0,0
2021-06-27,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-28,Domestic,792641,15483614,0,0,0,17017,0,564,0,0,760339,14664,33278293,16813537,0,0,0
2021-06-28,Airport,3100,760712,0,0,0,85,0,0,0,0,3010,5,0,0,0,0,0
2021-06-28,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-29,Domestic,793701,15546229,0,0,0,16531,0,552,0,0,761879,14700,34108920,17581362,0,0,0
2021-06-29,Airport,3113,764904,0,0,0,89,0,0,0,0,3019,5,0,0,0,0,0
2021-06-29,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-06-30,Domestic,795026,15608145,0,0,0,16159,0,523,0,0,763569,14735,34975197,18338115,0,0,0
2021-06-30,Airport,3118,766834,0,0,0,81,0,0,0,0,3032,5,0,0,0,0,0
2021-06-30,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-01,Domestic,796835,15675721,0,0,0,16272,0,517,0,0,765277,14776,35651268,19075640,0,0,0
2021-07-01,Airport,3128,768999,0,0,0,87,0,0,0,0,3036,5,0,0,0,0,0
2021-07-01,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-02,Domestic,798573,15752784,0,0,0,16249,0,511,0,0,766949,14797,36277772,19823475,0,0,0
2021-07-02,Airport,3133,771923,0,0,0,84,0,0,0,0,3044,5,0,0,0,0,0
2021-07-02,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-03,Domestic,800333,15819828,0,0,0,16192,0,501,0,0,768722,14819,37169654,20458421,0,0,0
2021-07-03,Airport,3144,775415,0,0,0,92,0,0,0,0,3047,5,0,0,0,0,0
2021-07-03,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-04,Domestic,802203,15857880,0,0,0,16350,0,496,0,0,770414,14837,38012970,21026276,0,0,0
2021-07-04,Airport,3158,779294,0,0,0,102,0,0,0,0,3051,5,0,0,0,0,0
2021-07-04,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-05,Domestic,803652,15874978,0,0,0,16199,0,491,0,0,771975,14843,39019417,21717638,0,0,0
2021-07-05,Airport,3167,782346,0,0,0,110,0,0,0,0,3052,5,0,0,0,0,0
2021-07-05,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-06,Domestic,804760,15933684,0,0,0,15739,0,481,0,0,773568,14857,40064219,22429171,0,0,0
2021-07-06,Airport,3176,786540,0,0,0,108,0,0,0,0,3063,5,0,0,0,0,0
2021-07-06,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-07,Domestic,806351,15987640,0,0,0,15423,0,480,0,0,775406,14879,41121344,23113651,0,0,0
2021-07-07,Airport,3187,788972,0,0,0,111,0,0,0,0,3071,5,0,0,0,0,0
2021-07-07,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-08,Domestic,808499,16054126,0,0,0,16127,0,464,0,0,776910,14892,42186707,23796875,0,0,0
2021-07-08,Airport,3198,791398,0,0,0,107,0,0,0,0,3086,5,0,0,0,0,0
2021-07-08,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-09,Domestic,810756,16114829,0,0,0,16629,0,441,0,0,778510,14912,43257871,24482990,0,0,0
2021-07-09,Airport,3205,794203,0,0,0,112,0,0,0,0,3088,5,0,0,0,0,0
2021-07-09,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-10,Domestic,813004,16186021,0,0,0,17015,0,428,0,0,780323,14928,44300305,25145820,0,0,0
2021-07-10,Airport,3223,797554,0,0,0,127,0,0,0,0,3091,5,0,0,0,0,0
2021-07-10,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-11,Domestic,815446,16230144,0,0,0,17906,0,425,0,0,781868,14943,45067738,25817751,0,0,0
2021-07-11,Airport,3229,801448,0,0,0,115,0,0,0,0,3109,5,0,0,0,0,0
2021-07-11,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-12,Domestic,817461,16256238,0,0,0,18332,0,432,0,0,783457,14950,45941307,26542615,0,0,0
2021-07-12,Airport,3239,805021,0,0,0,125,0,0,0,0,3109,5,0,0,0,0,0
2021-07-12,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-13,Domestic,819013,16320460,0,0,0,18354,0,424,0,0,785001,14954,46850106,27256261,0,0,0
2021-07-13,Airport,3252,809753,0,0,0,132,0,0,0,0,3115,5,0,0,0,0,0
2021-07-13,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-14,Domestic,821313,16424357,0,0,0,18873,0,412,0,0,786765,14966,47734226,27980506,0,0,0
2021-07-14,Airport,3261,812819,0,0,0,131,0,0,0,0,3125,5,0,0,0,0,0
2021-07-14,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-15,Domestic,824474,16488531,0,0,0,20047,0,396,0,0,788604,14985,48601884,28683556,0,0,0
2021-07-15,Airport,3283,816661,0,0,0,146,0,0,0,0,3132,5,0,0,0,0,0
2021-07-15,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-16,Domestic,827885,16556044,0,0,0,21555,0,376,0,0,790481,15009,49502698,29377181,0,0,0
2021-07-16,Airport,3293,820536,0,0,0,141,0,0,0,0,3147,5,0,0,0,0,0
2021-07-16,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-17,Domestic,831297,16632480,0,0,0,23244,0,382,0,0,792221,15022,50333091,30074405,0,0,0
2021-07-17,Airport,3306,824927,0,0,0,149,0,0,0,0,3152,5,0,0,0,0,0
2021-07-17,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-18,Domestic,835096,16675953,0,0,0,25121,0,378,0,0,794038,15035,50950001,30793605,0,0,0
2021-07-18,Airport,3321,830053,0,0,0,161,0,0,0,0,3155,5,0,0,0,0,0
2021-07-18,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-19,Domestic,838191,16701788,0,0,0,26315,0,392,0,0,795892,15043,51495219,31523574,0,0,0
2021-07-19,Airport,3331,835943,0,0,0,171,0,0,0,0,3155,5,0,0,0,0,0
2021-07-19,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-20,Domestic,840657,16770740,0,0,0,26612,0,406,0,0,798147,15055,52313480,32283465,0,0,0
2021-07-20,Airport,3342,843310,0,0,0,162,0,0,0,0,3175,5,0,0,0,0,0
2021-07-20,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-21,Domestic,844242,16836704,0,0,0,27797,0,390,0,0,800470,15074,53063199,33101600,0,0,0
2021-07-21,Airport,3357,848392,0,0,0,156,0,0,0,0,3196,5,0,0,0,0,0
2021-07-21,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-22,Domestic,849135,16906067,0,0,0,29973,0,392,0,0,802980,15092,53387420,33448716,0,0,0
2021-07-22,Airport,3367,853644,0,0,0,155,0,0,0,0,3207,5,0,0,0,0,0
2021-07-22,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-23,Domestic,854407,16943672,0,0,0,33006,0,431,0,0,805185,15101,53640862,33723552,0,0,0
2021-07-23,Airport,3377,858790,0,0,0,159,0,0,0,0,3213,5,0,0,0,0,0
2021-07-23,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-24,Domestic,858743,16993809,0,0,0,35017,0,436,0,0,807630,15110,54108193,34576671,0,0,0
2021-07-24,Airport,3390,863006,0,0,0,145,0,0,0,0,3239,6,0,0,0,0,0
2021-07-24,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-25,Domestic,862255,17025908,0,0,0,35436,0,448,0,0,810765,15118,54529170,35366466,0,0,0
2021-07-25,Airport,3396,866721,0,0,0,146,0,0,0,0,3244,6,0,0,0,0,0
2021-07-25,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-26,Domestic,867023,17043562,0,0,0,37223,0,466,0,0,813614,15123,55115413,36336492,0,0,0
2021-07-26,Airport,3407,869820,0,0,0,155,0,0,0,0,3246,6,0,0,0,0,0
2021-07-26,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-27,Domestic,872053,17138699,0,0,0,38793,0,514,0,0,816865,15131,55741602,37315075,0,0,0
2021-07-27,Airport,3438,873838,0,0,0,174,0,0,0,0,3258,6,0,0,0,0,0
2021-07-27,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-28,Domestic,879359,17231044,0,0,0,42267,0,522,0,0,820615,15145,56355805,38318524,0,0,0
2021-07-28,Airport,3449,877218,0,0,0,171,0,0,0,0,3271,7,0,0,0,0,0
2021-07-28,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-29,Domestic,888822,17317572,0,0,0,47829,0,539,0,0,824070,15153,56971909,39312068,0,0,0
2021-07-29,Airport,3456,880187,0,0,0,162,0,0,0,0,3287,7,0,0,0,0,0
2021-07-29,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-30,Domestic,899237,17406341,0,0,0,54401,0,626,0,0,827784,15166,57619589,40348998,0,0,0
2021-07-30,Airport,3466,883603,0,0,0,171,0,0,0,0,3288,7,0,0,0,0,0
2021-07-30,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-07-31,Domestic,910258,17495261,0,0,0,61513,0,667,0,0,831650,15177,58261150,41354824,0,0,0
2021-07-31,Airport,3482,886874,0,0,0,173,0,0,0,0,3302,7,0,0,0,0,0
2021-07-31,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-08-01,Domestic,922312,17582961,0,0,0,69183,0,691,0,0,835921,15185,63276544,43216934,0,0,0
2021-08-01,Airport,3496,890014,0,0,0,179,0,0,0,0,3310,7,0,0,0,0,0
2021-08-01,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-08-02,Domestic,932361,17619565,0,0,0,75631,0,704,0,0,839455,15190,63847421,44037440,0,0,0
2021-08-02,Airport,3510,893219,0,0,0,193,0,0,0,0,3310,7,0,0,0,0,0
2021-08-02,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2021-08-03,Domestic,941231,17724695,0,0,0,79573,0,754,0,0,844529,15197,64435806,44909248,0,0,0
